"","linea","estacion","direccion","ubicacion","tipo"
"514","3","UNIVERSIDAD","ANDÉN DE LLEGADA, VÍA MAS CERCANA AL CAMPUS DE LA UNIVERSIDAD","MEZZANINE BAJAN A ANDEN","ELEVADOR"
"515","3","UNIVERSIDAD","ANDÉN CENTRAL  (ANDEN LLEGADA)","MEZZANINE BAJAN A ANDEN","ELEVADOR"
"516","3","UNIVERSIDAD","ANDÉN DE SALIDA, VÍA MAS ALEJADA DEL CAMPUS DE LA UNIVERSIDAD","EXTERIOR BAJAN AL ANDEN","ELEVADOR"
"517","3","COPILCO","ELEVADOR EXTERIOR, SALIDA PTE. LADO VÍA DIRECCIÓN UNIVERSIDAD","MEZZANINE BAJAN A ANDEN","ELEVADOR"
"518","3","COPILCO","COPILCO ANDEN DIRECCION INDIOS VERDES","PASA TORNIQUETE","ELEVADOR"
"519","3","COPILCO","COPILCO ANDEN DIRECCION UNIVERSIDAD","NO CRUZA TORINIQUETE, BAJA ANDEN4 DIRECTO","ELEVADOR"
"520","3","ZAPATA","ELEVADOR EXTERIOR, LADO ANDÉN DIRECCIÓN INDIOS VERDES","NO CRUZA TORINIQUETE, BAJA ANDEN4 DIRECTO","ELEVADOR"
"521","3","ZAPATA","ELEVADOR EXTERIOR, LADO ANDÉN DIRECCIÓN UNIVERSIDAD","NO CRUZA TORINIQUETE, BAJA ANDEN TRANSBORDE","ELEVADOR"
"522","3","UNIVERSIDAD","INDIOS VERDES","DESPUES DE TORNIQUETES, PUENTE PEATONAL","ELEVADOR"
"523","3","CENTRO MEDICO","INDIOS VERDES","ANDEN","ELEVADOR"
"524","3","ETIOPIA","INDIOS VERDES","ANDEN CON SALIDA A LA ESTACION ANTES DE TORNIQUETES","ELEVADOR"
"525","3","ETIOPIA","UNIVERSIDAD","ANDEN CON SALIDA A LA ESTACION ANTES DE TORNIQUETES","ELEVADOR"
"526","3","HOSPITAL GENERAL","UNIVERSIDAD","DESPUES DE TORNIQUETES Y DAN A  LA CALLE","ELEVADOR"
"527","3","HOSPITAL GENERAL","INDIOS VERDES","DESPUES DE TORNIQUETES Y DAN A  LA CALLE","ELEVADOR"
"528","3","BALDERAS","INDIOS VERDES","ANDEN","ELEVADOR"
"529","3","BALDERAS","UNIVERSIDAD","ANDEN","ELEVADOR"
"530","3","JUÁREZ","INDIOS VERDES","DESPUES DE TORNIQUETES","ELEVADOR"
"531","3","JUÁREZ","UNIVERSIDAD","DESPUES DE TORNIQUETES","ELEVADOR"
"532","3","LA RAZA","INDIOS VERDES","ANDEN","ELEVADOR"
"533","3","LA RAZA","UNIVERSIDAD","ANDEN","ELEVADOR"
"534","5","LA RAZA","ANDEN DIRECCION POLITECNICO","DENTRO DE ESTACIÓN, LLEGAN A ANDEN","ELEVADOR"
"535","5","LA RAZA","ANDEN DIRECCION PANTITLAN","DENTRO DE ESTACIÓN, LLEGAN A ANDEN","ELEVADOR"
"536","5","AUTOBUSES DEL NORTE","ANDEN DIRECCIÓN POLITECNICO","CENTRAL DE AUTOBUSES A ANTES DE TORNIQUETES","ELEVADOR"
"537","5","AUTOBUSES DEL NORTE","ANDEN DIRECCION PANTITLAN","DESPUES DE TORNIQUETES BAJA A ANDEN","ELEVADOR"
"538","5","AUTOBUSES DEL NORTE","EXTERIOR","DESPUES DE TORNIQUETES BAJA A ANDEN","ELEVADOR"
"539","5","POLITÉCNICO","EXTERIOR","BAJA A ESTACIÓN","ELEVADOR"
"540","5","POLITÉCNICO","ANDEN LLEGADA","SUBE A ESTACION","ELEVADOR"
"541","5","POLITÉCNICO","ANDEN SALIDA","SUBE A ANDEN","ELEVADOR"
"542","6","EL ROSARIO","MARTIN CARRERA","ANDEN","ELEVADOR"
"543","6","EL ROSARIO","ROSARIO","ANDEN","ELEVADOR"
"544","7","EL ROSARIO","BARRANCA DEL MUERTO","ANDEN","ELEVADOR"
"545","7","EL ROSARIO","ROSARIO","ANDEN","ELEVADOR"
"546","8","CONSTITUCIÓN DE 1917","ANDEN DE LLEGADA TERMINAL CONSTITUCIÓN","MEZZANINE BAJAN A ANDEN","ELEVADOR"
"547","8","CONSTITUCIÓN DE 1917","ANDEN DE SALIDA TERMINAL CONSTITUCIÓN","MEZZANINE BAJAN A ANDEN","ELEVADOR"
"548","8","CONSTITUCIPON DE 1917","ELEVADOR EXTERIOR, SALIDA NOR-OTE","EXTERIOR LADO GARIBALDI","ELEVADOR"
"549","8","ATLALILCO","ANDÉN DIRECCIÓN GARIBALDI","EXTERIOR BAJAN AL ANDEN","ELEVADOR"
"550","8","ATLALILCO","ANDEN DIRECCIÓN CONSTITUCIÓN","EXTERIOR BAJAN AL ANDEN","ELEVADOR"
"551","8","IZTACALCO","ANDEN CENTRAL","LIBRA TORNIQUETE, BAJA A ANDEN","ELEVADOR"
"552","8","IZTACALCO","ELEVADOR EXTERIOR, SALIDA PTE. LADO ANDÉN DIRECCIÓN CONSTITUCIÓN","SUBE A ESTACIÓN","ELEVADOR"
"553","8","IZTACALCO","ELEVADOR EXTERIOR, SALIDA OTE. LADO ANDÉN DIRECCIÓN GARIBALDI","SUBE A ESTACIÓN","ELEVADOR"
"554","8","CHABACANO","DIRECCION CONSTITUCION","CALLE A ANTES DE TORNIQUETES","ELEVADOR"
"555","8","CHABACANO","DIRECCION GARIBALDI","LIBRA TORNIQUETE (CALLE)","ELEVADOR"
"556","8","OCEANÍA","ANDEN DIRECCIÓN BUENAVISTA","SUBE A ANDEN","ELEVADOR"
"557","8","OCEANÍA","ANDEN DIRECCION CD. AZTECA","SUBE A ANDEN","ELEVADOR"
"558","8","COYUYA","GARIBALDI","SOBRE EL PUENTE PEATONAL","ELEVADOR"
"559","8","COYUYA","AMBAS DIRECCIONES","ANTES DE TORNIQUETES, DETRÁS DE TAQUILLA","ELEVADOR"
"560","8","COYUYA","CONSTITUCON DE 1917","ANTES DE TORNIQUETES, DETRÁS DE TAQUILLA","ELEVADOR"
"561","9","CENTRO MEDICO","ANDÉN DIRECCIÓN PANTITLAN","DESPUES DE TORNIQUETES BAJA A ANDEN","ELEVADOR"
"562","9","VELODROMO","ANDÉN DIRECCIÓN TACUBAYA","EXTERIOR SUBE A ANDEN","ELEVADOR"
"563","9","CIUDAD DEPORTIVA","ANDÉN DIRECCIÓN PANTITLAN","CALLE A ANTES DE TONRNIQUETES","ELEVADOR"
"564","9","CIUDAD DEPORTIVA","PIE DE ANDÉN DIRECCIÓN TACUBAYA","PUENTE PARA CRUCE","ELEVADOR"
"565","9","CIUDAD DEPORTIVA","CABECERA DE ANDÉN DIRECCIÓN PANTITLÁN","PUENTE PARA CRUCE","ELEVADOR"
"566","9","CENTRO MEDICO","PANTITLAN","ANDEN CENTRAL","ELEVADOR"
"567","9","CENTRO MEDICO","TACUBAYA","ANDEN CENTRAL","ELEVADOR"
"568","9","CHABACANO","CONSTITUCON DE 1917","PASILLO DE CORRESPONDENCIA CERCA DESPUES DE TORNIQUETES, CERCA DE TAQUILLA","ELEVADOR"
"569","9","CHABACANO","GARIBALDI","ANDEN, SALIDA CON RAMPA","ELEVADOR"
"570","12","ERMITA","MIXCOAC","ANDEN","ELEVADOR"
"571","12","ERMITA","TLAHUAC","ANDEN DIRECCION","ELEVADOR"
"572","12","ERMITA","PASILLO TRANSBORDE","MEZZANINE COORESPONDENCIA L12/L2, INICIO DE TRANSBORDE","ELEVADOR"
"573","12","ERMITA","PASILLO TRANSBORDE","MEZZANINE COORESPONDENCIA L12/L2, INICIO DE TRANSBORDE","ELEVADOR"
"574","12","ATLALILCO","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"575","12","ATLALILCO","MIXCOAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"576","12","NOPALERA","TLAHUAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"577","12","NOPALERA","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"578","12","OLIVOS","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"579","12","OLIVOS","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"580","12","TEZONCO","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"581","12","TEZONCO","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"582","12","PERIFERICO ORIENTE","MIXCOAC","NIVEL CALLE A MEZZANINE DIRECCION MIXCOAC","ELEVADOR"
"583","12","PERIFERICO ORIENTE","TLAHUAC","NIVEL CALLE A MEZZANINE DIRECCION TLAHUAC","ELEVADOR"
"584","12","PERIFERICO ORIENTE","ANDEN MEDIO","NIVEL MEZZANINE A ANDEN CENTRAL","ELEVADOR"
"585","12","CALLE 11","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"586","12","CALLE 11","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"587","12","LOMAS ESTRELLA","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"588","12","LOMAS ESTRELLA","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"589","12","SAN ANDRES TOMATLAN","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"590","12","SAN ANDRES TOMATLAN","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"591","12","CULHUACAN","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"592","12","CULHUACAN","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"593","12","MEXICALTZINGO","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"594","12","MEXICALTZINGO","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"595","12","MEXICALTZINGO","CALLE","NIVEL CALLE A MEZZANINE","ELEVADOR"
"596","12","EJE CENTRAL","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"597","12","EJE CENTRAL","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"598","12","EJE CENTRAL","CALLE","NIVEL CALLE A MEZZANINE","ELEVADOR"
"599","12","PARQUE DE LOS VENADOS","MIXCOAC","ANDEN DIRECCION MIXCOAC","ELEVADOR"
"600","12","PARQUE DE LOS VENADOS","TLAHUAC","ANDEN DIRECCION TLAHUAC","ELEVADOR"
"601","12","PARQUE DE LOS VENADOS","CALLE","NIVEL CALLE A MEZZANINE","ELEVADOR"
"602","12","MIXCOAC","MIXCOAC","ANDEN","ELEVADOR"
"603","12","MIXCOAC","TLAHUAC","ANDEN","ELEVADOR"
"604","12","MIXCOAC","SALIDA","MEZZANINE-CALLE","ELEVADOR"
"605","12","INSURGENTES SUR","MIXCOAC","ANDEN","ELEVADOR"
"606","12","INSURGENTES SUR","TLAHUAC","ANDEN","ELEVADOR"
"607","12","INSURGENTES SUR","SALIDA","MEZZANINE-CALLE","ELEVADOR"
"608","12","HOSPITAL 20 DE NOVIEMBRE","MIXCOAC","ANDEN","ELEVADOR"
"609","12","HOSPITAL 20 DE NOVIEMBRE","TLAHUAC","ANDEN","ELEVADOR"
"610","12","HOSPITAL 20 DE NOVIEMBRE","SALIDA","MEZZANINE-CALLE","ELEVADOR"
"611","12","ZAPATA","MIXCOAC","ANDEN","ELEVADOR"
"612","12","ZAPATA","TLAHUAC","ANDEN","ELEVADOR"
"613","12","ZAPATA","SALIDA","MEZZANINE-CALLE","ELEVADOR"
"614","12","ZAPOTITLAN","MIXCOAC","ANDEN","ELEVADOR"
"615","12","ZAPOTITLAN","TLAHUAC","ANDEN","ELEVADOR"
"616","12","TLALTENCO","MIXCOAC","ANDEN","ELEVADOR"
"617","12","TLALTENCO","TLAHUAC","MEZZANINE-CALLE","ELEVADOR"
"618","12","TLAHUAC","MIXCOAC","ANDEN","ELEVADOR"
"619","12","TLAHUAC","TLAHUAC","ANDEN","ELEVADOR"
"620","12","TLAHUAC","SALIDA","MEZZANINE-CALLE","ELEVADOR"
"621","12","TLAHUAC","SALIDA","MEZZANINE-CALLE","ELEVADOR"
"622","A","PANTITLAN","PANTITLAN","ANDEN ESTACION CORRESPONDENCIA L-A A L-1","ELEVADOR"
"623","A","PANTITLAN","LA PAZ","ANDEN CENTRAL","ELEVADOR"
"624","A","TEPALCATES","AMBAS DIRECCIONES","ANDEN MEDIO","ELEVADOR"
"625","A","SANTA MARTA","LA PAZ","PARADERO","ELEVADOR"
"626","A","SANTA MARTA","LA PAZ","PARADERO","ELEVADOR"
"627","A","LA PAZ","LA PAZ","ANDEN","ELEVADOR"
"628","A","LA PAZ","LA PAZ","SALIDA","ELEVADOR"
"629","A","LA PAZ","LA PAZ","PARADERO","ELEVADOR"
"630","B","SAN LÁZARO","ANDÉN DIRECCIÓN CIUDAD AZTECA","PUENTE PARA CRUCE","ELEVADOR"
"631","B","SAN LÁZARO","ANDÉN DIRECCIÓN BUENAVISTA","PUENTE PARA CRUCE","ELEVADOR"
"632","B","CIUDAD AZTECA","AMBAS DIRECCIONES","ANDEN CENTRAL","ELEVADOR"
"633","B","CIUDAD AZTECA","AMBAS DIRECCIONES","ANDEN CENTRAL","ELEVADOR"
"634","B","PLAZA ARAGÓN","AMBAS DIRECCIONES","ANDEN CENTRAL","ELEVADOR"
"635","B","PLAZA ARAGÓN","AMBAS DIRECCIONES","ANDEN CENTRAL","ELEVADOR"
"636","B","ECATEPEC","CIUDAD AZTECA","ANTES DE TORNIQUETES","ELEVADOR"
"637","B","ECATEPEC","BUENAVISTA","ANTES DE TORNIQUETES","ELEVADOR"
"638","B","ECATEPEC","NIVEL CALLE","PUENTE PEATONAL","ELEVADOR"
"639","B","VILLA DE ARAGÓN","CIUDAD AZTECA","DESPUES DE TORNIQUETES","ELEVADOR"
"640","B","VILLA DE ARAGÓN","BUENAVISTA","DESPUES DE TORNIQUETES, FINAL DEL PUENTE PEATONAL","ELEVADOR"
"641","B","VILLA DE ARAGÓN","ANDEN CENTRAL","ANDEN CENTRAL","ELEVADOR"
"642","B","SAN LÁZARO","CIUDAD AZTECA","PASILLO PEATONAL, ANTES DE TORNIQUETES","ELEVADOR"
"643","B","SAN LÁZARO","BUENAVISTA","PASILLO PEATONAL, ANTES DE TORNIQUETES","ELEVADOR"
"644","B","BUENAVISTA","CUIDAD AZTECA","PEGADO A TAQUILLA","ELEVADOR"
"645","B","BUENAVISTA","BUENAVISTA","PASILLO SALIDA A LA BIBLIOTECA VASCONCELOS","ELEVADOR"
"646","B","LINDAVISTA","CIUDAD AZTECA","ANDEN","ELEVADOR"
"647","B","LINDAVISTA","BUENAVISTA","ANDEN","ELEVADOR"
